rede,descricao_rede,codigo,variavel,descricao_variavel,n_anos,primeiro_ano,ultimo_ano,amplitude_anos,anos_faltantes_na_amplitude,valor_min_c,valor_mediano_c,valor_medio_c,valor_max_c,sen_slope_c_ano,sen_slope_c_decada,mk_s,mk_var_s,mk_z,mk_tau,mk_p,rho1_anos_consecutivos,n_pares_rho1,estacao,uf,regiao,mk_p_fdr,significativo_p05,significativo_fdr05,tendencia_mk_p05,tendencia_mk_fdr05,autocorrelacao_abs_ge_03
sensibilidade_10a,>=10 anos válidos,A552,tmax_era5,Máxima anual ERA5,12,2008,2025,18,6,34.724021911621094,36.332054138183594,36.340171813964844,37.919090270996094,-0.009540012904575894,-0.09540012904575894,-4.0,212.66666666666666,-0.20571764439712248,-0.06060606060606061,0.8370114751054462,0.12750442445308116,8,SALINAS,MG,Sudeste,0.922703108519244,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A554,tmax_era5,Máxima anual ERA5,15,2008,2025,18,3,32.458641052246094,34.448875427246094,34.63963063557943,37.794578552246094,0.092529296875,0.92529296875,19.0,408.3333333333333,0.8907689867497083,0.18095238095238095,0.3730531162514527,0.08748944232768358,11,CARATINGA,MG,Sudeste,0.5827253056774516,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A555,tmax_era5,Máxima anual ERA5,15,2009,2024,16,1,29.433496475219727,32.881980895996094,32.495279184977214,35.364891052246094,0.254058837890625,2.54058837890625,43.0,408.3333333333333,2.0784609690826525,0.4095238095238095,0.037666922228628705,0.3938653820619554,13,IBIRITE (ROLA MOCA),MG,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A557,tmax_era5,Máxima anual ERA5,10,2013,2025,13,3,33.187156677246094,33.736717224121094,34.19763031005859,36.659080505371094,-0.029866536458333332,-0.2986653645833333,-3.0,125.0,-0.17888543819998318,-0.06666666666666667,0.8580276569875213,-0.41794808574305503,7,CORONEL PACHECO,MG,Sudeste,0.922703108519244,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A601,tmax_era5,Máxima anual ERA5,19,2003,2025,23,4,34.366844177246094,36.581199645996094,36.38796876606188,40.597312927246094,0.036865234375,0.36865234375,23.0,817.0,0.7696825713954515,0.13450292397660818,0.44148821101397295,-0.04342521651118546,15,ECOLOGIA AGRICOLA,RJ,Sudeste,0.660688651447484,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A602,tmax_era5,Máxima anual ERA5,13,2004,2024,21,8,33.026268005371094,35.397361755371094,35.08262692964994,36.516990661621094,0.003871372767857143,0.03871372767857143,0.0,268.6666666666667,0.0,0.0,1.0,0.24184645004453376,7,MARAMBAIA,RJ,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A603,tmax_era5,Máxima anual ERA5,13,2010,2025,16,3,33.627342224121094,35.370994567871094,35.404948894794174,39.237937927246094,0.025002219460227272,0.2500221946022727,4.0,268.6666666666667,0.1830266628259689,0.05128205128205128,0.8547770980655479,-0.18876681919371258,9,XEREM,RJ,Sudeste,0.922703108519244,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A604,tmax_era5,Máxima anual ERA5,12,2007,2025,19,7,35.988670349121094,37.456565856933594,37.36558278401693,39.915672302246094,0.05655924479166667,0.5655924479166667,10.0,212.66666666666666,0.6171529331913674,0.15151515151515152,0.5371338571769024,-0.8083553005860963,6,CAMBUCI,RJ,Sudeste,0.7229348769550762,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A606,tmax_era5,Máxima anual ERA5,13,2007,2025,19,6,26.632959365844727,27.790430068969727,27.93317721440242,29.559717178344727,0.06182548327323718,0.6182548327323718,34.0,268.6666666666667,2.0132932910856582,0.4358974358974359,0.044083783741321,-0.18787250211315262,8,ARRAIAL DO CABO,RJ,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A607,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,34.784568786621094,39.017967224121094,38.897117614746094,41.487205505371094,0.04258510044642857,0.4258510044642857,11.0,408.3333333333333,0.4948716593053935,0.10476190476190476,0.6206907170753548,0.36308934249098196,11,CAMPOS,RJ,Sudeste,0.7767708389130171,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A608,tmax_era5,Máxima anual ERA5,10,2007,2023,17,7,30.128808975219727,31.586694717407227,31.399853515625,32.600242614746094,0.04177844524383545,0.4177844524383545,5.0,125.0,0.35777087639996635,0.1111111111111111,0.7205147871362553,-0.6226015859051413,5,MACAE,RJ,Sudeste,0.8464009122701674,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A609,tmax_era5,Máxima anual ERA5,12,2007,2025,19,7,30.903711318969727,31.824853897094727,32.14172728856405,34.955711364746094,0.05803448813302176,0.5803448813302177,24.0,212.66666666666666,1.5771686070446058,0.36363636363636365,0.1147567343186491,0.6114084326207414,8,RESENDE,RJ,Sudeste,0.447801807115027,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A610,tmax_era5,Máxima anual ERA5,11,2007,2025,19,8,33.460594177246094,34.938133239746094,35.305742437189274,39.237937927246094,0.08806501116071429,0.8806501116071429,17.0,165.0,1.2455983106584367,0.3090909090909091,0.21291190281150457,-0.15336053668794683,7,PICO DO COUTO,RJ,Sudeste,0.4899263139963653,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A611,tmax_era5,Máxima anual ERA5,14,2007,2024,18,4,32.933250427246094,34.160789489746094,34.33944811139788,37.751609802246094,0.046915690104166664,0.46915690104166663,11.0,333.6666666666667,0.5474489014513589,0.12087912087912088,0.5840703669455065,-0.15928929437703368,10,VALENCA,RJ,Sudeste,0.7446004583347774,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A612,tmax_era5,Máxima anual ERA5,14,2007,2025,19,5,29.994531631469727,30.636987686157227,30.647851943969727,31.797510147094727,0.025390625,0.25390625,19.0,333.6666666666667,0.9854080226124461,0.2087912087912088,0.3244236905215786,-0.1623024064480437,10,VITORIA,ES,Sudeste,0.5649467500314262,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A613,tmax_era5,Máxima anual ERA5,10,2008,2025,18,8,32.796531677246094,34.500755310058594,34.60641937255859,36.216941833496094,0.053009033203125,0.53009033203125,11.0,125.0,0.8944271909999159,0.24444444444444444,0.3710933695226976,-0.4571111636771033,4,SANTA TERESA,ES,Sudeste,0.5827253056774516,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A614,tmax_era5,Máxima anual ERA5,13,2007,2025,19,6,33.134178161621094,35.668113708496094,35.54955526498648,37.429344177246094,0.04122585720486111,0.4122585720486111,20.0,268.6666666666667,1.1591688645644698,0.2564102564102564,0.2463873600292466,0.26079962389673933,8,LINHARES,ES,Sudeste,0.5272689504625877,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A615,tmax_era5,Máxima anual ERA5,14,2007,2024,18,4,31.412988662719727,33.196067810058594,33.08658858707973,34.336814880371094,-0.028076171875,-0.28076171875,-9.0,333.6666666666667,-0.43795912116108715,-0.0989010989010989,0.6614159170078633,-0.3938918876240382,9,ALFREDO CHAVES,ES,Sudeste,0.8088171785124728,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A616,tmax_era5,Máxima anual ERA5,16,2007,2025,19,3,29.180322647094727,30.271020889282227,30.216089248657227,31.275781631469727,0.029422433035714284,0.29422433035714285,28.0,493.3333333333333,1.2156079560050201,0.23333333333333334,0.22413430196016673,0.10153629194748277,12,SAO MATEUS,ES,Sudeste,0.5102631980795286,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A617,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,32.108299255371094,34.354148864746094,34.23224131266276,37.650047302246094,0.051091974431818184,0.5109197443181819,13.0,408.3333333333333,0.5938459911664722,0.12380952380952381,0.5526151250628485,-0.5081662948074198,10,ALEGRE,ES,Sudeste,0.7345319053630408,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A618,tmax_era5,Máxima anual ERA5,14,2007,2023,17,3,32.469383239746094,34.543235778808594,34.68631962367466,38.337547302246094,0.15391322544642858,1.5391322544642858,41.0,333.6666666666667,2.1897956058054358,0.45054945054945056,0.028539063570362466,0.4214011877125203,10,TERESOPOLIS,RJ,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A619,tmax_era5,Máxima anual ERA5,11,2009,2024,16,5,29.946924209594727,31.397851943969727,31.39212521639737,33.115135192871094,0.10603841145833333,1.0603841145833333,17.0,165.0,1.2455983106584367,0.3090909090909091,0.21291190281150457,0.4100938086653473,7,PARATI,RJ,Sudeste,0.4899263139963653,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A620,tmax_era5,Máxima anual ERA5,10,2009,2023,15,5,29.155176162719727,30.240137100219727,30.381274795532228,31.647607803344727,0.060190054086538464,0.6019005408653846,15.0,125.0,1.2521980673998823,0.3333333333333333,0.2104977000553374,-0.7888365850206401,7,SAO TOME,RJ,Sudeste,0.4899263139963653,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A621,tmax_era5,Máxima anual ERA5,12,2008,2025,18,6,35.632469177246094,38.016014099121094,37.63342539469401,38.653221130371094,-0.0052490234375,-0.052490234375,-2.0,212.66666666666666,-0.06857254813237416,-0.030303030303030304,0.9453298708327001,-0.044165639767857874,8,VILA MILITAR,RJ,Sudeste,0.9931188098743531,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A624,tmax_era5,Máxima anual ERA5,13,2011,2025,15,2,30.217920303344727,31.369531631469727,31.47530012864333,33.864891052246094,0.011940696022727272,0.11940696022727272,2.0,268.6666666666667,0.061008887608656304,0.02564102564102564,0.9513521309544037,-0.39177467602940963,11,NOVA FRIBURGO,RJ,Sudeste,0.9931188098743531,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A652,tmax_era5,Máxima anual ERA5,14,2008,2023,16,2,32.618553161621094,35.260276794433594,35.25938742501395,38.339256286621094,0.1461181640625,1.461181640625,27.0,333.6666666666667,1.4233671437735331,0.2967032967032967,0.15462975196581533,0.23560470433599248,11,FORTE DE COPACABANA,RJ,Sudeste,0.447801807115027,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A701,tmax_era5,Máxima anual ERA5,18,2007,2025,19,1,30.895410537719727,33.010154724121094,33.230953216552734,36.150779724121094,0.10111860795454546,1.0111860795454546,27.0,697.0,0.9848202248021413,0.17647058823529413,0.32471238436385713,0.05238029028010667,16,SAO PAULO - MIRANTE,SP,Sudeste,0.5649467500314262,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A703,tmax_era5,Máxima anual ERA5,18,2002,2025,24,6,33.864402770996094,35.828025817871094,36.08164723714193,38.253074645996094,0.0903063322368421,0.903063322368421,38.0,696.0,1.4024813806209713,0.24836601307189543,0.16077154674467664,0.099258797259109,14,PONTA PORA,MS,Centro-Oeste,0.447801807115027,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A704,tmax_era5,Máxima anual ERA5,11,2007,2025,19,8,36.780174255371094,38.535789489746094,38.900481484153055,41.081199645996094,-0.047444661458333336,-0.47444661458333337,-3.0,165.0,-0.1556997888323046,-0.05454545454545454,0.8762696636277618,-0.6853206967071704,7,TRES LAGOAS,MS,Centro-Oeste,0.932943820976821,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A705,tmax_era5,Máxima anual ERA5,13,2007,2025,19,6,35.490135192871094,37.730369567871094,37.36534177339994,40.134666442871094,0.13467915852864581,1.346791585286458,24.0,268.6666666666667,1.403204414999095,0.3076923076923077,0.16055589143580892,0.39359099169219475,8,BAURU,SP,Sudeste,0.447801807115027,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A706,tmax_era5,Máxima anual ERA5,12,2007,2025,19,7,29.874658584594727,31.688745498657227,31.709130605061848,33.573631286621094,0.09273274739583334,0.9273274739583335,26.0,212.66666666666666,1.714313703309354,0.3939393939393939,0.08647112777407259,0.6827202437919294,8,CAMPOS DO JORDAO,SP,Sudeste,0.3950721055027532,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A707,tmax_era5,Máxima anual ERA5,16,2007,2025,19,3,34.565330505371094,37.731346130371094,38.04663848876953,41.870750427246094,0.22560628255208331,2.256062825520833,64.0,493.3333333333333,2.8364185640117134,0.5333333333333333,0.0045622611532226106,0.5313507296731879,12,PRESIDENTE PRUDENTE,SP,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A708,tmax_era5,Máxima anual ERA5,15,2004,2023,20,5,32.924217224121094,34.328758239746094,34.61882985432943,37.009666442871094,0.100189208984375,1.00189208984375,29.0,408.3333333333333,1.3856406460551018,0.2761904761904762,0.16585666034290997,0.0185281686117616,11,FRANCA,SP,Sudeste,0.45504263222285557,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A711,tmax_era5,Máxima anual ERA5,12,2008,2023,16,4,32.126853942871094,35.546043395996094,35.70664723714193,38.663963317871094,0.30502041903409094,3.050204190340909,32.0,212.66666666666666,2.125748992103599,0.48484848484848486,0.033524165235004746,0.39800334741990123,7,SAO CARLOS,SP,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A718,tmax_era5,Máxima anual ERA5,10,2007,2025,19,9,34.194236755371094,36.565696716308594,37.0344955444336,41.019432067871094,0.18194580078125,1.8194580078125,23.0,125.0,1.9677398201998149,0.5111111111111111,0.04909798160926562,0.625425961181519,5,RANCHARIA,SP,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A719,tmax_era5,Máxima anual ERA5,10,2007,2025,19,9,36.344871520996094,38.198020935058594,38.161521911621094,40.868064880371094,0.06954520089285714,0.6954520089285714,5.0,125.0,0.35777087639996635,0.1111111111111111,0.7205147871362553,0.3141939209451014,6,AQUIDAUANA,MS,Centro-Oeste,0.8464009122701674,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A720,tmax_era5,Máxima anual ERA5,11,2007,2023,17,6,36.938377380371094,39.141746520996094,39.088224237615414,42.258201599121094,0.146484375,1.46484375,25.0,165.0,1.868397465987655,0.45454545454545453,0.06170669002831274,0.14386648357333523,8,COXIM,MS,Centro-Oeste,0.3429541354115322,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A721,tmax_era5,Máxima anual ERA5,12,2007,2024,18,6,35.765281677246094,37.223533630371094,37.15613047281901,39.419090270996094,0.036692899816176475,0.3669289981617647,12.0,212.66666666666666,0.7542980294561158,0.18181818181818182,0.4506702853141802,-0.44158062330799164,8,DOURADOS,MS,Centro-Oeste,0.665127179705066,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A722,tmax_era5,Máxima anual ERA5,11,2007,2025,19,8,36.621726989746094,38.272605895996094,38.56211228804155,40.364646911621094,0.08503069196428571,0.8503069196428571,15.0,165.0,1.0898985218261321,0.2727272727272727,0.2757578478275093,0.0702299393372667,7,MIRANDA,MS,Centro-Oeste,0.5361947462101079,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A727,tmax_era5,Máxima anual ERA5,10,2007,2023,17,7,34.228416442871094,36.756126403808594,37.15120849609375,39.966941833496094,0.24305138221153846,2.4305138221153846,15.0,125.0,1.2521980673998823,0.3333333333333333,0.2104977000553374,-0.9049857014171597,4,LINS,SP,Sudeste,0.4899263139963653,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A729,tmax_era5,Máxima anual ERA5,11,2007,2021,15,4,34.236961364746094,37.505271911621094,37.62303647128019,40.091941833496094,0.2110595703125,2.110595703125,21.0,165.0,1.556997888323046,0.38181818181818183,0.11947098677170073,0.48444732648675476,7,VOTUPORANGA,SP,Sudeste,0.447801807115027,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A740,tmax_era5,Máxima anual ERA5,10,2008,2019,12,2,32.036766052246094,32.991111755371094,33.069261169433595,35.174949645996094,0.113311767578125,1.13311767578125,23.0,125.0,1.9677398201998149,0.5111111111111111,0.04909798160926562,0.5784712939232083,7,SAO LUIS DO PARAITINGA,SP,Sudeste,0.32834275201196383,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A743,tmax_era5,Máxima anual ERA5,14,2009,2025,17,3,36.259666442871094,38.106956481933594,38.37944139753069,41.243309020996094,0.0955810546875,0.955810546875,17.0,333.6666666666667,0.8759182423221743,0.18681318681318682,0.3810744816092944,-0.13612760261766016,10,RIO BRILHANTE,MS,Centro-Oeste,0.5909415874231088,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A746,tmax_era5,Máxima anual ERA5,10,2010,2024,15,5,32.677879333496094,33.972923278808594,34.19540863037109,36.693748474121094,0.1162109375,1.162109375,15.0,125.0,1.2521980673998823,0.3333333333333333,0.2104977000553374,-0.12134260172132895,7,BARRA DO TURVO,SP,Sudeste,0.4899263139963653,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
